DBNLti_id	DBNLpers_id	YearFirstPublished	YearEditionPublished	Edition	Woman	Born	Died	AuthorOrigin	DBNLgeb_land_code	DBNLgenre	DBNLsubgenre	Author	Title	Filename	ti_id_set	WPAuthor	AuthorInCanon2002	TitleInCanon2002	InBasisbibliotheek2008	AuthorDBRDMatches	AuthorNLWikipedia2019Matches	DBNLSecRefsAuthor	DBNLSecRefsTitle	holding	lending	GNTpages
amme001opst01	amme001	1925	1925	1ste druk	1	1884	1966	Noordeloos		proza	roman,roman (populair/bestseller)	Jo van Ammers-Küller	De opstandigen	amme001opst01_01.xml	amme001opst01	Jo van Ammers-Küller	0	0	1	0	3	67	9	2	0	1
blaa012zesv01	blaa012	1925	1925	1ste druk	1	1875	1949	Veenwouden		proza,jeugdliteratuur	roman	Henriëtte Blaauw	Zes versjes	blaa012zesv01_01.xml	blaa012zesv01	Henriëtte Blaauw	0	0	0	0	0	0	0	0	0	0
brug004klas02	brug004	1925	1926	2de druk	1	1881	1932	Smilde		jeugdliteratuur	roman	Carry van Bruggen	De klas van twaalf	brug004klas02_01.xml	brug004klas02,brug004klas01	Carry van Bruggen	1	0	0	4	18	68	2	0	0	0
gend001klei01	gend001	1925	1925	1ste druk	0	1886	1942	Buitenzorg	indon01	proza	roman,roman (populair/bestseller)	Reinier van Genderen Stort	Kleine Inez	gend001klei01_01.xml	gend001klei01	Reinier van Genderen Stort	0	0	1	0	1	21	9	1	0	1
graa089vant01	graa089	1925	1925	1ste druk	0	1889	1945			proza	novelle(n),schetsen	Johan Graafland	Van toen en thans	graa089vant01_01.xml	graa089vant01	J.A.I.H. Graafland	0	0	0	0	0	0	0	0	0	0
heij011moor01	heij011	1925	1925	2de druk	0	1864	1924	Rotterdam		proza	roman	Herman Heijermans	De moord in de trein	heij011moor01_01.xml	heij011moor02,heij011moor01	Herman Heijermans	1	0	0	0	58	86	1	0	0	1
heij011vuur01	heij011	1925	1925	1ste druk	0	1864	1924	Rotterdam		proza	roman	Herman Heijermans	Vuurvlindertje	heij011vuur01_01.xml	heij011vuur01	Herman Heijermans	1	0	0	0	58	86	1	4	4	1
hers004beug04	hers004	1925	1938	4de druk	1	1885	1968	Oud-Beijerland		proza,jeugdliteratuur	roman	Anna Hers	Het beugeljong	hers004beug04_01.xml	hers004beug04,hers004beug01	Anna Gerardina Hers	0	0	0	0	0	5	1	1	0	0
jong003meri04	jong003	1925	1925	1ste druk	0	1888	1943	Nieuw Vossemeer		proza	roman,roman (populair/bestseller)	A.M. de Jong	Merijntje Gijzen's jeugd. Deel 1. Het verraad	jong003meri04_01.xml	jong003meri04	A.M. de Jong	0	0	0	0	39	48	2	0	0	1
lamb004beul01	lamb004	1925	1925	1ste druk	0	1856	1941	Pasoeroean (Java)	indon01	proza	roman,limburg	L.H.J. Lamberts Hurrelbrinck	Het beulsjong	lamb004beul01_01.xml	lamb004beul01	L.H.J. Lamberts Hurrelbrinck	0	0	0	0	0	15	0	0	0	0
man_002wass01	man_002	1925	1933	14de druk	0	1898	1946	Woerden		proza	roman	Herman de Man	Het wassende water	man_002wass01_01.xml	man_002wass03,man_002wass01	Herman de Man	0	0	0	1	21	41	5	4	140	1
marx002joop12	marx002	1925	1926	2de druk	1	1889	1948	Oranjewoud		proza,jeugdliteratuur	roman	Cissy van Marxveldt	Joop en haar jongen	marx002joop12_01.xml	marx002joop01,marx002joop12	Cissy van Marxveldt	0	0	0	26	11	13	0	0	0	0
marx002stor03	marx002	1925	1926	2de druk	1	1889	1948	Oranjewoud		proza,jeugdliteratuur	roman	Cissy van Marxveldt	De stormers	marx002stor03_01.xml	marx002stor03,marx002stor01	Cissy van Marxveldt	0	0	0	26	11	13	0	0	0	0
ouds001tobi01	ouds001	1925	1925	1ste druk	0	1876	1951	Den Haag		proza	roman	J. van Oudshoorn	Tobias en de dood	ouds001tobi01_01.xml	ouds001tobi01	J. van Oudshoorn	1	0	0	0	6	67	6	0	0	1
quer001gesl09	quer001	1925	1925	1ste druk	0	1871	1943	Amsterdam		proza	roman	Em. Querido	Het geslacht der Santeljano's. 's Werelds daverende wedloop. Derde boek (onder ps. Joost Mendes)	quer001gesl09_01.xml	quer001gesl09		0	0	0	5	0	12	0	0	0	0
smed001wazi01	smed001	1925	1925	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	Het wazige land	smed001wazi01_01.xml	smed001wazi01	Alie Smeding	0	0	0	0	0	25	1	0	0	0
thij006scho01	thij006	1925	1926	2de druk	0	1879	1943	Amsterdam		proza,jeugdliteratuur	roman	Theo Thijssen	Schoolland	thij006scho01_01.xml	thij006scho04,thij006scho01	Theo Thijssen	1	0	0	15	34	27	3	4	21	2
ucee001spoo01	ucee001	1925	1925	1ste druk	0	1890	1963	Meester Cornelis	indon01	proza	roman,detective	Ucee	Het spookhuis van Tandjong-Priok	ucee001spoo01_01.xml	ucee001spoo01	Ucee	0	0	0	0	0	0	0	0	0	0
valk023opzo01	valk023	1925	1925	1ste druk	0	1884	1954			proza,jeugdliteratuur	reisverhalen,roman	J.P. Valkema Blouw	Op zoek naar de schatten van Bidoux	valk023opzo01_01.xml	valk023opzo01	Jan Paul Valkema Blouw	0	0	0	0	0	1	1	2	0	0
vlet002zeve09	vlet002	1925	1930	3de druk	0	1866	1935	Scheveningen		proza,jeugdliteratuur	roman	A.C.C. de Vletter	De zeven vroolijke vinken	vlet002zeve09_01.xml	vlet002zeve05,vlet002zeve09		0	0	0	0	1	4	0	0	0	0
zern001over01	zern001	1925	1925	1ste druk	1	1891	1982	Amsterdam		proza	roman	Elisabeth Zernike	De overgave	zern001over01_01.xml	zern001over01	Elisabeth Zernike	0	0	0	0	5	22	1	0	0	1
abko001circ02	abko001	1926	1931	2de druk	0	1880	1960	Rotterdam		proza,jeugdliteratuur	roman	Chr. van Abkoude	De circusclown of de lotgevallen van Daantje	abko001circ02_01.xml	abko001circ02,abko001circ01	Chris van Abkoude	0	0	0	1	17	8	0	0	0	2
jong003meri05	jong003	1926	1926	1ste druk	0	1888	1943	Nieuw Vossemeer		proza	roman,roman (populair/bestseller)	A.M. de Jong	Merijntje Gijzen's jeugd. Deel 2. Flierefluiters oponthoud	jong003meri05_01.xml	jong003meri05	A.M. de Jong	0	0	0	0	39	48	3	0	0	1
knip034blau01	knip034	1926	1926	1ste druk	0	1908	1989			proza	roman,detective	J.M.W. Knipscheer	De blauwe draak	knip034blau01_01.xml	knip034blau01		0	0	0	0	0	0	0	0	0	0
marx002kwik03	marx002	1926	1930	2de druk	1	1889	1948	Oranjewoud		proza,jeugdliteratuur	roman	Cissy van Marxveldt	Kwikzilver	marx002kwik03_01.xml	marx002kwik01,marx002kwik03	Cissy van Marxveldt	0	0	0	26	11	13	0	5	8	0
naef002letj01	naef002	1926	1926	1ste druk	1	1878	1953	Dordrecht		proza,jeugdliteratuur	roman	Top Naeff	Letje, of de weg naar het geluk	naef002letj01_01.xml	naef002letj01	Top Naeff	0	0	0	3	23	65	5	0	0	1
stre009leve02	stre009	1926	1926	1ste druk	0	1871	1969	Heule		proza	novelle(n)	Stijn Streuvels	'Het leven en de dood in den ast'	stre009leve02_01.xml	stre009leve02	Stijn Streuvels	1	0	0	2	84	236	9	2	12	1
thir001vogh01	thir001	1926	1949	1ste druk	0	1888	1954	Leuven		proza	novelle(n)	Antoon Thiry	Voghelen in der muyte	thir001vogh01_01.xml	thir001drie01,thir001mijn01,thir001bazi01,thir001vogh01	Antoon Thiry	0	0	0	0	3	25	2	0	0	0
timm010naar01	timm010	1926	1940	4de druk	0	1886	1947	Lier		proza	roman	Felix Timmermans	Naar waar de appelsienen groeien	timm010naar01_01.xml	timm010naar01,timm010naar02	Felix Timmermans	0	0	0	1	72	129	1	0	0	2
ucee001moor01	ucee001	1926	1926	1ste druk	0	1890	1963	Meester Cornelis	indon01	proza	roman,detective	Ucee	De moordende hand	ucee001moor01_01.xml	ucee001moor01	Ucee	0	0	0	0	0	0	0	0	0	0
zegg001bijh01	zegg001	1926	1926	1ste druk	1	1870	1957	Den Haag		proza	roman	Marie C. van Zeggelen	Bij het hart van Indië	zegg001bijh01_01.xml	zegg001bijh01	Marie van Zeggelen	0	0	0	0	2	19	0	1	0	3
zoom001klei01	zoom001	1926	1926	1ste druk	1	1880	1968	Rheden		jeugdliteratuur	roman	J.P. Zoomers-Vermeer	Een klein meisje alleen	zoom001klei01_01.xml	zoom001klei01		0	0	0	0	0	27	0	0	0	0
avan003doll01	avan003	1927	1927	1ste druk	0					proza	roman,detective	T. Avany	Dolly de danseres	avan003doll01_01.xml	avan003doll01		0	0	0	0	0	0	0	0	0	0
cool004hung01	cool004	1927	1927	1ste druk	0	1897	1961	Wijlre		proza	roman	Antoon Coolen	Hun grond verwaait	cool004hung01_01.xml	cool004hung01	Antoon Coolen	0	0	0	0	30	60	2	0	0	1
holt075bijd01	holt075	1927	1927	1ste druk	0	1881	1948	Deventer		proza	roman,detective	William Holt	Bij den twaalfden klokslag	holt075bijd01_01.xml	holt075bijd01		0	0	0	1	0	1	0	0	0	0
huet028club01	huet028	1927	1931	1ste druk	0					proza,jeugdliteratuur	detective	B. van Huët	De club uit Rustoord	huet028club01_01.xml	huet028club01		0	0	0	0	0	0	0	0	0	0
jong003meri06	jong003	1927	1927	1ste druk	0	1888	1943	Nieuw Vossemeer		proza	roman,roman (populair/bestseller)	A.M. de Jong	Merijntje Gijzen's jeugd. Deel 3. Onnozele kinderen	jong003meri06_01.xml	jong003meri06	A.M. de Jong	0	0	0	0	39	48	3	0	0	1
_kli002klim01	_kli002	1927	1927	1ste druk	0					jeugdliteratuur	roman	anonymous	Klimop. Deel 5	_kli002klim01_01.xml	_kli002klim01		0	0	0	3	8	0	0	0	0	0
leeu003iken01	leeu003	1927	1927	1ste druk	0	1876	1931	Delft		proza	roman	Aart van der Leeuw	Ik en mijn speelman	leeu003iken01_01.xml	leeu003iken01	Aart van der Leeuw	0	0	0	0	8	51	7	4	2	3
marx002zome01	marx002	1927	1927	1ste druk	1	1889	1948	Oranjewoud		proza,jeugdliteratuur	roman	Cissy van Marxveldt	Een zomerzotheid	marx002zome01_01.xml	marx002zome01	Cissy van Marxveldt	0	0	0	26	11	13	2	2	150	0
roel004kome01	roel004	1927	1931	2de druk	0	1895	1966	Gent		proza	roman	Maurice Roelants	Komen en gaan	roel004kome01_01.xml	roel004kome03,roel004kome01	Maurice Roelants	0	0	0	0	14	77	12	0	0	4
scha043naru01	scha042	1927	1927	1ste druk	1	1869	1957	Zutphen		proza	roman	Margo Scharten-Antink	De nar uit Maremmen. Deel 1: Massano	scha043naru01_01.xml	scha043naru01	Margo Scharten-Antink	0	0	0	0	2	51	3	0	0	0
sell001lijs01	sell001	1927	1932	1ste druk	1	1875	1957	Utrecht		proza,jeugdliteratuur	roman	J.M. Selleger-Elout	Lijsje Lorresnor	sell001lijs01_01.xml	sell001lijs01	Johanna Madeleine Elout	0	0	0	0	1	3	1	0	0	0
simo012eerv01	simo012	1927	1999	10de druk	0	1888	1948	Oelegem		proza	roman,non-fictie/geschiedenis/Eerste Wereldoorlog	Jozef Simons	Eer Vlaanderen vergaat	simo012eerv01_01.xml	simo012eerv01,simo012eerv02	Jozef Simons	0	0	1	0	11	26	4	0	0	6
smed001alse01	smed001	1927	1927	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	Als een bes in een hofje	smed001alse01_01.xml	smed001alse01	Alie Smeding	0	0	0	0	0	25	1	0	0	0
smed001zond01	smed001	1927	1927	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	De zondaar	smed001zond01_01.xml	smed001zond01	Alie Smeding	0	0	0	0	0	25	4	0	0	0
stre009tele02	stre009	1927	1970	7de druk	0	1871	1969	Heule		proza	roman	Stijn Streuvels	De teleurgang van de Waterhoek	stre009tele02_01.xml	stre009tele02,stre009tele01	Stijn Streuvels	1	0	0	2	84	236	16	0	0	1
thij006grij01	thij006	1927	1927	1ste druk	0	1879	1943	Amsterdam		jeugdliteratuur	roman	Theo Thijssen	Het grijze kind	thij006grij01_01.xml	thij006grij01	Theo Thijssen	1	0	0	15	34	27	4	3	0	2
verm025miet01	verm025	1927	1927	1ste druk	0	1861	1934	Beselare		proza,poëzie	roman	Edward Vermeulen	Mietje Mandemakers & Cie.	verm025miet01_01.xml	verm025miet01	Edward Vermeulen	0	0	0	0	6	19	0	0	0	2
wit_001avon01	wit_001	1927	1927	1ste druk	1	1864	1939	Sibolga (Sumatra)	indon01	proza	roman	Augusta de Wit	De avonturen van den muzikant	wit_001avon01_01.xml	wit_001avon01	Augusta de Wit	0	0	0	2	4	37	1	0	0	20
zern001spro01	zern001	1927	1927	1ste druk	1	1891	1982	Amsterdam		proza	novelle(n)	Elisabeth Zernike	Een sprookje	zern001spro01_01.xml	zern001spro01	Elisabeth Zernike	0	0	0	0	5	22	1	0	0	1
blon001miel01	blon001	1928	1928	1ste druk	0	1874	1950	Pittem		proza	roman	Hendrik Blondeel	Mielke	blon001miel01_01.xml	blon001miel01		0	0	0	0	0	0	0	0	0	0
brug007verl01	brug007	1928	1928	1ste druk	0	1874	1960	Den Helder		proza	roman	Kees van Bruggen	De verlaten man	brug007verl01_01.xml	brug007verl01	Kees van Bruggen	0	0	0	0	2	14	1	0	0	0
cara005twee01	cara005	1928	1928	1ste druk	1	1884		Dordrecht		proza,jeugdliteratuur	roman	Cara	De tweelingzusjes Wil en Til	cara005twee01_01.xml	cara005twee01		0	0	0	0	0	0	0	0	0	0
dam_093fred01	dam_093	1928	1928	1ste druk	0					proza,jeugdliteratuur	roman	C.F. van Dam	Fred Donders onder de Arabieren	dam_093fred01_01.xml	dam_093fred01		0	0	0	0	1	1	0	0	0	0
dekk007zijn01	dekk007	1928	1928	1ste druk	0	1896	1962	Amsterdam		proza	roman	Maurits Dekker	Zijn wereld	dekk007zijn01_01.xml	dekk007zijn01	Maurits Dekker	0	0	0	1	10	27	2	0	0	1
fran007aanh01	fran007	1928	1928	1ste druk	0	1893	1969	Antwerpen		proza	roman	Fritz Francken	Aan het vinkentouw	fran007aanh01_01.xml	fran007aanh01		0	0	0	0	0	12	1	0	0	3
fran018hakb01	fran018	1928	1928	1ste druk	0	1880	1957	Middelie		proza,jeugdliteratuur	roman	Simon Franke	Hakbek, de kraai	fran018hakb01_01.xml	fran018hakb01	Simon Franke	0	0	0	0	0	4	0	0	0	0
holt075gehe01	holt075	1928	1928	1ste druk	0	1881	1948	Deventer		proza	roman,detective	William Holt	De geheime kamer van het Cecil-hotel	holt075gehe01_01.xml	holt075gehe01		0	0	0	1	0	1	0	0	0	0
jong003meri07	jong003	1928	1928	1ste druk	0	1888	1943	Nieuw Vossemeer		proza	roman,roman (populair/bestseller)	A.M. de Jong	Merijntje Gijzen's jeugd. Deel 4. In de draaikolk	jong003meri07_01.xml	jong003meri07	A.M. de Jong	0	0	0	0	39	48	1	0	0	1
koen006watw01	koen006	1928	1928	2de druk	1	1879	1959	's-Hertogenbosch		proza	historische roman,verhalen,legende-mythe-sage,limburg	Marie Koenen	Wat was en werd. Verhalen uit Limburgs legende en historie	koen006watw01_01.xml	koen006watw02,koen006watw01	Marie Koenen	0	0	0	0	7	50	1	0	0	3
marx002lout02	marx002	1928	1930	2de druk	1	1889	1948	Oranjewoud		proza,jeugdliteratuur	roman	Cissy van Marxveldt	De louteringkuur	marx002lout02_01.xml	marx002lout01,marx002lout02	Cissy van Marxveldt	0	0	0	26	11	13	0	0	0	0
scha043naru02	scha042	1928	1928	1ste druk	1	1869	1957	Zutphen		proza	roman	Margo Scharten-Antink	De nar uit Maremmen. Deel 2: Florence, de drie blinden	scha043naru02_01.xml	scha043naru02	Margo Scharten-Antink	0	0	0	0	2	51	2	0	0	0
sche034frat01	sche034	1928	1928	1ste druk	0	1874	1946	Batavia	indon01	proza	novelle(n)	Arthur van Schendel	Fratilamur	sche034frat01_01.xml	sche034verl01,sche034mero01,sche034verz04,sche034freg01,sche034flor01,sche034verd01,sche034bijb01,sche034eila01,sche034frat01	Arthur van Schendel	1	0	0	2	17	165	23	0	0	1
smed001tijn01	smed001	1928	1928	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	Tijne van Hilletje	smed001tijn01_01.xml	smed001tijn01	Alie Smeding	0	0	0	0	0	25	1	0	0	0
smed001tuss03	smed001	1928	1936	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	Tusschen de menschen	smed001tuss03_01.xml	smed001tuss03	Alie Smeding	0	0	0	0	0	25	0	0	0	0
terv003verl01	terv003	1928	1928	1ste druk	1	1874	1954			proza,jeugdliteratuur	roman	Lina Tervooren	Het verloren zusje	terv003verl01_01.xml	terv003verl01	Lina Tervooren	0	0	0	0	0	6	0	0	0	0
tien010scha01	tien016	1928	1943	2de druk	0	1886	1965	Gorinchem		proza,poëzie,jeugdliteratuur	roman,plaatwerk / prentenboek	A. van Tienhoven	De schatten van Jantje	tien010scha01_01.xml	tien010scha01,tien010scha02	Arius van Tienhoven	0	0	0	0	3	0	0	0	0	0
timm010piet01	timm010	1928	1928	1ste druk	0	1886	1947	Lier		proza	roman	Felix Timmermans	Pieter Breughel, zoo heb ik u uit uwe werken geroken	timm010piet01_01.xml	timm010piet01	Felix Timmermans	0	0	0	1	72	129	3	0	0	2
brug007gesc01	brug007	1929	1929	1ste druk	0	1874	1960	Den Helder		proza	roman	Kees van Bruggen	De geschiedenis van het huis. Een verhaal van vele avonturen	brug007gesc01_01.xml	brug007gesc01	Kees van Bruggen	0	0	0	0	2	14	2	0	0	0
cauw004lich01	cauw004	1929	1929	1ste druk	0	1885	1945	O.L. Vrouw-Lombeek		proza	roman	August van Cauwelaert	Het licht achter den heuvel	cauw004lich01_01.xml	cauw004lich01	August Van Cauwelaert	0	0	0	0	4	41	6	0	0	6
cool004donk01	cool004	1929	1930	4de druk	0	1897	1961	Wijlre		proza	roman	Antoon Coolen	Het donkere licht	cool004donk01_01.xml	cool004donk01,cool004donk02	Antoon Coolen	0	0	0	0	30	60	5	0	0	1
dekk007waar01	dekk007	1929	1946	2de druk	0	1896	1962	Amsterdam		proza	roman	Maurits Dekker	Waarom ik niet krankzinnig ben	dekk007waar01_01.xml	dekk007waar02,dekk007waar01	Maurits Dekker	0	0	0	1	10	27	3	0	0	1
diem001heks01	diem001	1929	1929	1ste druk	0	1868	1956			jeugdliteratuur	roman	N.W. van Diemen de Jel	De heks van het Colenbargerbroek	diem001heks01_01.xml	diem001heks01	N.W. van Diemen de Jel	0	0	0	0	0	3	0	0	0	0
gend001hinn01	gend001	1929	1929	1ste druk	0	1886	1942	Buitenzorg	indon01	proza	roman	Reinier van Genderen Stort	Hinne Rode	gend001hinn01_01.xml	gend001hinn01	Reinier van Genderen Stort	0	0	0	0	1	21	7	0	0	1
kemp004bont01	kemp004	1929	1954	2de druk	0	1890	1964	Maastricht		proza	roman	Mathias Kemp	De bonte storm	kemp004bont01_01.xml	kemp004bont01,kemp004bont02	Mathias Kemp	0	0	0	0	2	21	4	0	0	0
marx002mari03	marx002	1929	1948	11de druk	1	1889	1948	Oranjewoud		proza,jeugdliteratuur	roman	Cissy van Marxveldt	Marijke	marx002mari03_01.xml	marx002mari03,marx002mari01	Cissy van Marxveldt	0	0	0	26	11	13	0	10	128	0
ouds001pink01	ouds001	1929	1929	1ste druk	0	1876	1951	Den Haag		proza	novelle(n)	J. van Oudshoorn	Pinksteren	ouds001pink01_01.xml	ouds001pink01	J. van Oudshoorn	1	0	0	0	6	67	5	0	0	1
phil006wond01	phil006	1929	1929	1ste druk	1	1886	1951	Amsterdam		proza	roman	Marianne Philips	De wonderbare genezing	phil006wond01_01.xml	phil006wond01	Marianne Philips	0	0	0	3	11	11	2	0	0	1
quer001gesl10	quer001	1929	1929	1ste druk	0	1871	1943	Amsterdam		proza	roman	Em. Querido	Het geslacht der Santeljano's. De hooge lichte kim der stilte (onder ps. Joost Mendes)	quer001gesl10_01.xml	quer001gesl10		0	0	0	5	0	12	0	0	0	0
scha043naru03	scha043	1929	1929	1ste druk	0	1878	1950	Middelburg		proza	roman	Carel Scharten	De nar uit Maremmen. Deel 3: Naar de eeuwige stad	scha043naru03_01.xml	scha043naru03	Carel Scharten	0	0	0	0	1	45	1	0	0	0
smed001ontm01	smed001	1929	1929	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	De ontmoetingen van Rieuwertje Brand	smed001ontm01_01.xml	smed001ontm01	Alie Smeding	0	0	0	0	0	25	3	0	0	0
thij006egel01	thij006	1929	1946	1ste druk	0	1879	1943	Amsterdam		proza	novelle(n)	Theo Thijssen	Egeltje	thij006egel01_01.xml	thij006egel01	Theo Thijssen	1	0	0	15	34	27	0	0	0	2
thir001izeg01	thir001	1929	1929	1ste druk	0	1888	1954	Leuven		proza	novelle(n)	Antoon Thiry	Izegrim	thir001izeg01_01.xml	thir001izeg01	Antoon Thiry	0	0	0	0	3	25	0	2	0	0
vlet002lang03	vlet002	1929	1929	1ste druk	0	1866	1935	Scheveningen		proza,jeugdliteratuur	roman	A.C.C. de Vletter	De lange mid-voor van T.T.T. Een verhaal voor voetballiefhebbers	vlet002lang03_01.xml	vlet002lang03		0	0	0	0	1	4	0	0	0	0
vemo001uite02	vemo001	1929	1930	2de druk	1					proza,jeugdliteratuur	roman	Ella Vémor	Uit één gezin	vemo001uite02_01.xml	vemo001uite01,vemo001uite02		0	0	0	0	0	0	0	0	0	0
wals004adel01	wals004	1929	1929	1ste druk	0	1898	1989	Londerzeel (Sint-Jozef)		proza	roman	Gerard Walschap	Adelaïde	wals004adel01_01.xml	wals004adel01	Gerard Walschap	1	0	0	1	39	164	13	0	0	19
zern001loop01	zern001	1929	1929	1ste druk	1	1891	1982	Amsterdam		proza	roman	Elisabeth Zernike	De loop der dingen	zern001loop01_01.xml	zern001loop01	Elisabeth Zernike	0	0	0	0	5	22	0	0	0	1
adem001vers01	adem001	1930	1930	1ste druk	0	1885	1960	Middelburg		jeugdliteratuur	roman	Tjeerd Adema	De verslaggever van de Nieuwsbode	adem001vers01_01.xml	adem001vers01	Tjeerd Adema	0	0	0	0	6	0	0	0	0	0
amme001vrou01	amme001	1930	1930	1ste druk	1	1884	1966	Noordeloos		proza	roman	Jo van Ammers-Küller	Vrouwenkruistocht	amme001vrou01_01.xml	amme001vrou01	Jo van Ammers-Küller	0	0	0	0	3	67	3	0	0	1
boud007klop01	boud007	1930	1930	1ste druk	1	1875	1966	Amsterdam		proza	roman,roman (populair/bestseller)	Ina Boudier-Bakker	De klop op de deur	boud007klop01_01.xml	boud007klop01	Ina Boudier-Bakker	1	0	1	0	15	53	7	0	0	1
cler019blij01	cler019	1930	1937	1ste druk	1	1902	1985	Palembang	indon01	proza,jeugdliteratuur	roman	F.J. de Clercq Zubli	De blijde stilte	cler019blij01_01.xml	cler019blij01	F.J. de Clercq Zubli	0	0	0	0	0	0	0	2	3	0
cont001vijf01	cont001	1930	1930	2de druk	0	1907	1984	Antwerpen		proza,jeugdliteratuur	roman	Lode Conté	Vijf jongens en een geheim	cont001vijf01_01.xml	cont001vijf02,cont001vijf01		0	0	0	0	0	1	0	0	0	0
fore002alei01	fore002	1930	1930	1ste druk	1	1878	1959	Maassluis		proza	roman	Ellen Forest	Aleid	fore002alei01_01.xml	fore002alei01	Ellen Forest	0	0	0	0	4	14	1	0	0	0
goud005jank01	goud005	1930	1930	1ste druk	0	1884	1954	Kampen		proza	roman	Sam Goudsmit	Jankef's oude sleutel	goud005jank01_01.xml	goud005jank01	Sam Goudsmit	0	0	0	0	1	13	0	0	0	5
helm003sere02	helm003	1930	1979	2de druk	0	1903	1996	Paramaribo	surin01	proza	roman	Albert Helman	Serenitas	helm003sere02_01.xml	helm003sere02,helm003sere01	Albert Helman	0	0	0	4	39	144	3	8	0	4
kiev001moor01	kiev001	1930	1930	1ste druk	0	1858	1931	Hoofddorp		proza,jeugdliteratuur	roman,detective	C.J. Kieviet	De moord bij den hertenkamp. Detective-roman	kiev001moor01_01.xml	kiev001moor01	Cornelis Johannes Kieviet	0	0	0	0	6	11	0	0	0	0
king008vaan01	king008	1930	1930	1ste druk	0	1894		Zierikzee		jeugdliteratuur	roman	Hugo Kingmans	De vaandrig van den prins	king008vaan01_01.xml	king008vaan01		0	0	0	0	0	0	0	0	0	0
knaa004opde01	knaa004	1930	1930	1ste druk	0					jeugdliteratuur	roman	A.J. van der Knaap	Op den Hallenburg	knaa004opde01_01.xml	knaa004opde01	A.J. van der Knaap	0	0	0	0	0	0	0	0	0	0
koen006korr02	koen006	1930	1941	2de druk	1	1879	1959	's-Hertogenbosch		proza	roman	Marie Koenen	De korrel in de voor	koen006korr02_01.xml	koen006korr01,koen006korr02	Marie Koenen	0	0	0	0	7	50	2	0	0	3
koen006wass01	koen006	1930	1947	1ste druk	1	1879	1959	's-Hertogenbosch		proza	roman	Marie Koenen	Wassend graan	koen006wass01_01.xml	koen006wass01	Marie Koenen	0	0	0	0	7	50	1	0	0	3
leeu003klei01	leeu003	1930	1942	8ste druk	0	1876	1931	Delft		proza	roman	Aart van der Leeuw	De kleine Rudolf	leeu003klei01_01.xml	leeu003klei02,leeu003klei01	Aart van der Leeuw	0	0	0	0	8	51	5	1	4	3
looy001jaco01	looy001	1930	1930	1ste druk	0	1855	1930	Haarlem		proza	non-fictie/autobiografie-memoires,roman	Jac. van Looy	Jacob	looy001jaco01_01.xml	looy001jaco01	Jacobus van Looy	0	0	0	0	16	132	1	0	0	18
ouds001inme01	ouds001	1930	1930	1ste druk	0	1876	1951	Den Haag		proza	roman	J. van Oudshoorn	In memoriam	ouds001inme01_01.xml	ouds001inme01	J. van Oudshoorn	1	0	0	0	6	67	3	0	0	1
prij001bewo01	prij001	1930	1930	1ste druk	1	1876	1933	Amsterdam		proza	roman	Sientje Prijes	Een bewogen vrijdag op de Breestraat (onder pseudoniem Sani van Bussum)	prij001bewo01_01.xml	prij001bewo01		0	0	0	0	0	2	1	0	0	0
schu012hoed02	schu012	1930	1952	3de druk	0	1875	1960	Franeker		proza,jeugdliteratuur	roman,non-fictie/sport	J.B. Schuil	Hoe de Katjangs op de kostschool van Buikie kwamen	schu012hoed02_01.xml	schu012hoed02,schu012hoed01	Jouke Broer Schuil	0	0	0	0	3	11	0	0	0	1
sell001mari02	sell001	1930	1940	2de druk	1	1875	1957	Utrecht		proza,jeugdliteratuur	roman	J.M. Selleger-Elout	Marian en Marion	sell001mari02_01.xml	sell001mari01,sell001mari02	Johanna Madeleine Elout	0	0	0	0	1	3	1	0	0	0
smed001domi01	smed001	1930	1930	1ste druk	1	1890	1938	Enkhuizen		proza	roman	Alie Smeding	De domineesvrouw van Blankenstein	smed001domi01_01.xml	smed001domi01	Alie Smeding	0	0	0	0	0	25	2	0	0	0
smed001inde01	smed001	1930	1930	1ste druk	1	1890	1938	Enkhuizen		proza	novelle(n)	Alie Smeding	In de witte stilte	smed001inde01_01.xml	smed001inde01	Alie Smeding	0	0	0	0	0	25	0	0	0	0
spie009urug01	spie009	1930	1930	1ste druk	0	1898	1972	Hertogenbosch		jeugdliteratuur	roman	Kees Spierings	De Uruguees	spie009urug01_01.xml	spie009urug01		0	0	0	0	0	2	0	0	0	0
